user-id,isbn,book-rating
166017,1878972030,5
166123,0060915544,1
166123,0061000027,1
166123,0061056774,1
166123,006109398X,5
166123,0061095869,1
166123,0061099155,1
166123,0312966091,1
166123,0312971346,1
166123,0345297709,1
166123,0345311922,1
166123,0345313860,1
166123,0345323335,1
166123,0345334310,1
166123,034538184X,1
166123,0345384350,1
166123,0345388240,1
166123,0345409973,1
166123,0345413873,1
166123,0345423402,4
166123,0345423429,4
166123,0345425294,1
166123,034544356X,1
166123,0345452534,1
166123,0373095767,1
166123,0373261632,1
166123,0373290578,1
166123,0373483694,1
166123,0380710218,1
166123,0380717018,1
166123,0380726041,1
166123,0380731851,1
166123,0380789140,1
166123,0399148892,5
166123,042511774X,1
166123,0425185702,1
166123,0425185710,1
166123,0440212596,1
166123,0440217520,1
166123,0440224624,1
166123,0440226104,1
166123,044023722X,1
166123,0441000916,4
166123,0441002935,5
166123,0441010512,1
166123,0446519774,1
166123,0446608653,1
166123,0446610100,1
166123,0446611778,1
166123,0449147282,1
166123,0449205193,1
166123,0449215571,1
166123,0449230694,1
166123,0451163540,1
166123,0451169530,1
166123,0451404319,1
166123,0451410556,1
166123,0451450507,1
166123,0451450957,1
166123,0451454537,1
166123,0515094773,1
166123,0515127833,1
166123,0515128554,1
166123,0553245546,1
166123,0553279025,1
166123,0553279912,1
166123,0553280333,1
166123,0553285343,1
166123,0553299506,1
166123,0553527126,1
166123,0553561618,1
166123,0553569619,1
166123,0553576801,4
166123,0553580302,1
166123,0553582135,1
166123,0671001795,1
166123,0671003755,1
166123,0671027387,1
166123,0671042262,1
166123,0671694049,1
166123,0671836110,1
166123,067188560X,1
166123,067945960X,4
166123,0786889020,1
166123,0786904879,1
166123,0786918071,1
166123,0786927062,1
166123,0812508424,1
166123,0812519671,1
166123,0812521129,1
166123,0812524853,1
166123,0812538951,1
166123,0812541642,1
166123,0812565959,1
166123,0812568753,1
166123,0842329242,1
166123,0880381744,5
166123,0880381752,1
166123,0880385197,4
166123,0880386126,4
166123,0886775132,1
166123,0886775531,1
166123,0886776015,1
166123,0886776341,1
166123,0886776686,1
166123,0886777631,1
166123,0886778050,1
166123,1551662744,1
166123,155166545X,1
166123,1551665700,1
166123,1575662000,1
166123,1586210564,1
166130,0312291639,1
166130,0671681567,1
166141,0140082956,4
166141,0140240942,5
166141,0140431403,3
166141,014043223X,3
166141,0140437312,3
166141,0140444173,1
166141,0141183233,1
166141,0192815792,4
166141,0192816357,1
166141,0192817132,1
166141,0192817876,1
166141,0345301110,1
166141,0413176509,3
166141,0460874004,4
166141,0747245754,2
166141,0749004088,4
166141,1857022432,4
166141,1874744025,3
166174,037570504X,1
166174,067942007X,4
166363,2020258390,4
166363,2020347105,4
166363,2253002860,5
166363,2266121235,5
166363,2715222793,4
166363,2864970538,4
166391,0312866380,5
166391,0316693006,5
166391,0385486804,1
166391,0385490992,5
166391,0385511612,4
166391,0425185710,1
166391,0451204115,1
166391,0679450432,1
166409,0553585118,4
166409,0670874248,1
166492,0072435194,3
166492,0441010512,5
166581,0399138242,3
166581,042511774X,3
166581,0684848783,3
166596,0002240114,5
166596,0060915544,1
166596,0061015725,1
166596,0061040347,1
166596,0061092541,1
166596,0061095869,1
166596,0061097659,1
166596,0064440133,1
166596,0140067779,5
166596,0140092323,1
166596,0140267697,1
166596,0151002118,1
166596,0312144075,5
166596,0312971397,1
166596,0312983271,1
166596,0316328944,1
166596,0316782262,1
166596,0330262130,1
166596,0330280236,1
166596,0330492136,1
166596,0345345738,1
166596,0345361792,1
166596,0345367413,1
166596,0345367421,1
166596,0345372336,1
166596,0345391837,1
166596,0345443284,1
166596,0373218400,1
166596,0373291140,1
166596,0373483694,1
166596,0374281947,1
166596,0375706771,1
166596,0380706725,1
166596,0380709384,1
166596,0380711141,1
166596,0380725398,1
166596,0380730138,1
166596,038076654X,1
166596,0385720688,1
166596,0394758277,1
166596,042511774X,4
166596,042513699X,1
166596,0425162990,1
166596,0425167720,1
166596,0425176304,1
166596,0425178579,1
166596,0440206707,1
166596,0440214114,1
166596,0440215935,4
166596,0440224624,1
166596,0440225817,1
166596,0440235227,1
166596,044023722X,1
166596,0446394521,1
166596,0446516538,1
166596,0446672211,1
166596,0449149676,1
166596,0449210820,1
166596,0449238083,1
166596,0449907481,3
166596,0449911683,1
166596,0451163494,1
166596,0451197747,1
166596,0451526279,1
166596,0451526295,1
166596,0515111279,1
166596,0515127833,1
166596,0553348981,1
166596,0553561618,1
166596,0671001795,1
166596,0671014919,1
166596,0671021001,1
166596,0671023616,1
166596,0671028375,1
166596,0671042262,1
166596,0671510126,1
166596,0671870807,1
166596,068484267X,1
166596,0684853612,1
166596,0743227441,1
166596,0743262174,1
166596,0771014988,1
166596,0771074670,1
166596,0804110379,1
166596,0804111359,1
166596,0804114439,1
166596,0805063897,1
166596,0811808173,1
166596,0812511816,1
166596,0812517725,1
166596,0812549228,1
166596,0821409794,4
166596,0836220536,1
166596,0877733759,1
166596,0972044205,1
166596,1550742884,3
166596,1551668920,3
166596,1551669358,1
166596,1565120027,1
166646,0062502182,5
166646,0345443284,4
166646,0451525140,5
166719,1558744150,4
166719,1576738426,1
166830,0671729403,1
166830,0671729411,1
166830,0671729497,1
166876,0349101779,1
166876,0553281747,1
166918,0375707972,1
166918,0385486804,1
166922,0140443355,1
166922,0140620109,1
166922,0451526341,1
166922,0571143725,1
166922,0613225783,4
167131,0345433173,1
167131,0375706410,4
167131,0670855049,1
167166,3442429439,1
167166,3453212622,4
167166,3492229417,5
167189,0312291639,1
167189,0345348109,1
167189,0394574745,1
167189,039914563X,1
167189,0425101452,1
167189,0425115801,1
167189,042511774X,1
167189,0451155750,1
167189,0451169530,5
167189,0553249231,1
167189,0786889020,1
167327,0060975229,3
167327,0061094048,5
167327,0312252943,1
167327,0312278586,5
167327,0767912233,5
167349,0312983271,4
167349,0312995423,1
167349,0345313747,1
167349,0345348109,1
167349,0345404793,1
167349,0345423402,5
167349,0345425294,1
167349,0380710218,1
167349,0380713608,1
167349,0380717018,1
167349,0380732335,1
167349,0425119653,1
167349,0425161722,1
167349,0425178579,1
167349,0425182908,1
167349,0425185710,1
167349,0440224624,1
167349,0441000916,5
167349,0441002935,4
167349,0446607231,1
167349,0446610100,1
167349,0446611778,1
167349,0449006557,1
167349,0449215571,1
167349,0451193288,1
167349,0451204115,1
167349,0451204948,1
167349,0451525949,1
167349,0515120618,1
167349,0525947566,1
167349,055323336X,1
167349,0553292765,1
167349,0553565109,1
167349,0671003755,1
167349,0671027387,4
167349,0671035452,1
167349,0671042262,1
167349,0804112835,1
167349,1557732272,1
167438,2253063339,1
167438,2290313734,1
167471,0061009059,5
167471,0061093327,1
167471,0140067779,1
167471,0142000957,1
167471,0151005672,1
167471,0316776963,1
167471,0345281063,1
167471,0345361792,1
167471,0345413873,1
167471,0375703675,1
167471,0375706410,1
167471,0375707972,1
167471,0380619458,1
167471,0380731851,1
167471,0385486804,4
167471,0385504268,5
167471,0413650103,3
167471,0425182908,3
167471,0440217520,1
167471,0440221420,1
167471,0446609404,1
167471,0451126505,1
167471,0553572504,1
167471,0553578693,4
167471,0609603086,1
167471,0609808249,1
167471,0671021001,4
167471,0671023616,4
167471,0671028375,1
167471,0702222550,1
167471,0812505700,1
167471,0812544412,1
167471,1550223968,5
167471,1859843352,5
167478,0312555997,5
167478,037570387X,3
167478,0385482388,3
167484,0399145923,3
167484,0440224764,3
167494,0553275593,4
167494,0671894455,3
167517,0192839292,5
167517,0451199871,1
167517,0525944885,1
167517,0671646575,1
167517,0679450440,1
167517,0812505166,5
167517,1400034779,4
167521,0349112940,1
167521,1857239881,1
167556,0345423402,1
167556,038531437X,1
167556,0740718576,4
167556,0811811409,1
167587,0316693006,4
167587,0446531332,2
167587,0451202341,5
167587,0553582933,1
167587,0679769447,5
167587,0743206053,4
167587,0743418190,4
167611,034538184X,1
167611,0440226104,1
167611,0553279912,1
167614,0060168013,3
167614,0312291639,4
167614,0394717724,1
167614,044023722X,1
167614,0449005615,1
167644,0375706771,4
167644,0671021001,4
167657,0061009059,1
167657,0385333137,1
167678,0142001740,4
167678,0312278586,1
167678,0380789035,3
167678,042518000X,4
167678,0609804138,5
167715,0345354435,1
167715,0756400953,1
167722,0062500236,3
167722,0812521331,2
167746,0060507845,4
167746,0345361792,5
167746,0345452534,1
167746,0345452550,3
167746,0375706771,5
167746,0380717018,1
167746,0380726246,1
167746,0425169685,1
167746,0446394521,4
167746,0451158288,1
167746,0553107380,3
167746,0553295691,2
167746,0671742922,1
167761,0060392452,5
167761,0060586125,1
167761,0671021001,1
167768,3442424623,5
167768,3453048520,4
167782,0375713344,5
167782,0385720920,3
167782,0553346148,1
167800,0061040177,1
167800,0312099045,5
167800,0312144075,1
167800,0312989202,1
167800,0345423402,1
167800,0345423429,1
167800,0373152655,1
167800,0373218540,4
167800,0373289278,1
167800,0373290640,1
167800,037371131X,1
167800,0373835116,1
167800,0373872364,1
167800,0375707972,1
167800,0380752115,1
167800,0380793342,4
167800,0380896931,1
167800,0394584082,1
167800,0394806220,1
167800,0425144569,1
167800,0425183181,1
167800,0440215935,1
167800,044023722X,1
167800,0446363618,1
167800,0446605239,1
167800,0446610852,1
167800,0446611808,1
167800,0451125355,1
167800,0451194888,1
167800,0451197747,1
167800,0451208293,1
167800,0451210662,1
167800,0451408896,1
167800,0451526341,1
167800,0452266564,1
167800,0515127833,1
167800,0515128554,1
167800,051513287X,1
167800,0553279912,1
167800,0553285785,1
167800,0553295977,1
167800,0553298860,1
167800,067101420X,1
167800,0671606735,1
167800,0671739778,1
167800,0679454489,1
167800,0812519671,1
167800,0821770209,1
167800,0849943019,1
167800,1551669463,1
167800,1883303117,1
167812,0312278586,4
167812,0385474016,1
167812,0446516538,3
167812,0446610399,3
167812,0452264464,1
167812,0671003755,4
167812,0679735909,3
167812,0767903579,1
167813,0380730448,5
167813,0812695313,1
167925,0375707972,5
167925,084994371X,1
167925,1576738469,1
167925,1576739252,1
167925,1590520734,1
168016,0440236819,4
168016,0553576801,4
168016,0553584375,4
168016,0671739719,1
168047,0060987103,5
168047,0140390197,4
168047,0142001740,5
168047,0156787334,5
168047,0553205587,1
168047,0917102924,5
168129,2253063339,5
168129,2253170453,1
168132,0345443284,1
168132,0440215935,1
168132,0446672211,1
168132,0553580388,1
168144,0060580275,4
168144,0060915544,4
168144,0060934417,5
168144,0061000027,1
168144,0140067841,1
168144,014016930X,1
168144,0140263357,4
168144,0312099436,5
168144,0312976275,1
168144,0316776963,1
168144,037570504X,1
168144,0440218535,1
168144,0451161394,1
168144,0451526341,1
168144,0553583573,3
168144,0590629794,1
168144,1400034779,1
168205,0312966970,1
168205,0515128554,5
168216,0312915934,1
168216,0345358791,1
168216,0345384350,5
168216,0385335407,5
168216,0425185710,1
168216,0451400119,1
168216,0515111279,5
168216,0671026267,1
168216,0812511816,1
168245,0345313860,1
168245,0345422406,1
168245,0345438019,4
168245,0345453816,4
168245,0380400480,5
168245,0380750848,5
168245,0380776510,5
168245,0380781379,4
168245,0380792028,5
168245,0380793342,4
168245,0380896931,5
168245,0440113423,4
168245,0440123917,4
168245,0440181313,4
168245,0440224624,5
168245,0446610399,4
168245,0451126505,1
168245,0528838946,4
168245,0553583360,4
168245,0553583913,4
168245,067101420X,4
168245,0671739719,4
168245,0671739778,4
168245,0671743848,4
168245,0743400275,1
168245,0743490398,5
168245,1556611110,1
168245,1556611137,1
168245,1558744606,1
168245,1561483397,4
168245,1577780728,5
168245,1855857383,3
168338,0345361792,1
168338,0446602280,1
168338,0679401377,1
168387,0140286276,4
168387,0373218400,1
168387,0373483422,1
168387,037348397X,1
168387,0373870612,1
168387,0671007599,1
168387,067101420X,1
168387,0671689746,1
168387,0671739778,1
168387,0671743848,1
168387,1551669501,1
168413,0060987103,5
168413,0743227441,5
168464,0064403823,1
168464,0394806220,1
168464,0440419476,1
168465,0146000366,1
168465,1556154844,1
168615,0440224624,1
168615,0515118656,1
168615,0515122491,1
168639,0345339711,5
168639,0345361792,1
168642,0061052493,4
168642,0140171916,1
168642,0312150601,1
168642,0312303033,1
168642,0312976275,1
168642,0312984863,4
168642,0345410246,1
168642,037570387X,1
168642,038533303X,1
168642,0385721358,1
168642,0399151451,1
168642,0525947345,1
168642,0553377876,4
168642,0671318314,1
168642,0679752455,3
168642,0743470249,1
168642,1400034779,1
168642,1400062888,3
168642,1573229326,1
168677,0380732661,4
168677,0380778793,1
168677,0449211770,1
168677,0812574990,1
168816,0312995423,1
168816,0385482388,1
168816,0399136118,1
168816,0679735909,1
168816,0679751343,1
168816,0963270702,1
168877,0312995423,5
168877,0440224764,1
168954,0060184957,4
168954,0060934417,3
168954,0142001740,1
168954,0142001805,4
168954,0312278586,1
168954,0525947345,1
168954,067976397X,1
168954,0767912233,4
168954,1556616074,5
168971,0312995423,4
168971,039914563X,5
168971,0440242002,1
168971,044900175X,1
168971,0671027387,1
168971,0671042262,1
168999,0312291639,4
168999,0380820447,1
169057,0061009059,5
169057,0312291639,2
169057,0312966091,1
169057,0312966970,1
169057,0312976275,5
169057,0671001795,1
169192,0590462628,5
169192,0609610597,5
169223,0812507479,4
169223,0812521331,4
169223,0812533666,4
169223,0812550919,4
169223,0880381744,1
169223,0880381752,3
169233,014044629X,1
169233,0142001740,1
169233,0142004030,1
169233,0151008116,4
169233,0156007479,1
169233,031231616X,1
169233,0312981260,1
169233,0345361792,1
169233,034538184X,1
169233,0345384563,1
169233,0345391691,1
169233,0375706771,1
169233,0380717018,1
169233,0380730138,1
169233,0380792664,1
169233,0385323921,1
169233,0425119653,1
169233,042513699X,1
169233,042519390X,1
169233,044023722X,1
169233,0446394521,1
169233,0446608718,1
169233,0449209121,1
169233,0449211835,1
169233,0515122491,1
169233,0553212583,1
169233,0553258478,1
169233,0553378570,1
169233,0553561618,1
169233,0609804138,1
169233,0670030643,1
169233,0671704273,1
169233,0674046803,1
169233,067976397X,1
169233,0679777431,1
169233,0743262174,1
169233,0805055088,1
169243,0373152655,1
169243,0425143503,5
169243,044023722X,1
169243,0553582135,1
169243,0553582143,1
169249,0062500236,1
169249,0380703882,1
169249,0440224624,5
169249,0517884941,1
169249,0671003755,1
169249,0671695886,1
169360,0060915544,1
169360,0425179672,1
169403,0061009059,1
169403,0375410198,3
169476,0373483694,2
169476,0515127833,1
169476,0515128554,1
169492,0060089466,1
169492,0156658992,5
169492,0345433491,1
169492,0375410538,1
169492,0385260083,1
169600,0312156960,1
169600,0380710846,1
169600,9505156944,5
169626,0061040347,3
169626,0684825554,3
169626,0812579844,1
169682,0140444416,3
169682,0140446389,3
169682,0312144075,5
169682,0345370740,3
169682,0345375211,1
169682,034537522X,3
169682,0345386744,3
169682,0345406850,1
169682,038076654X,1
169682,0441104029,3
169682,0441294677,3
169682,0441328008,1
169682,0451524233,4
169682,0553580302,4
169682,0618083596,4
169682,0618126988,4
169682,0743201736,4
169682,0812505166,1
169699,0060182563,4
169699,0140286276,1
169699,0316776963,1
169699,0345384350,1
169699,0373152655,1
169699,0373764553,1
169699,037383599X,1
169699,0385240406,1
169699,0440226104,1
169699,0441003257,1
169699,0446610100,1
169699,0446611778,1
169699,0446611808,1
169699,0449907481,1
169699,0449911004,1
169699,0451180062,1
169699,0451407032,1
169699,0515111279,1
169699,0515126497,1
169699,055356451X,4
169699,0553571885,1
169699,0609804138,1
169699,0671021001,1
169699,0671894455,1
169699,0679731148,1
169699,068484267X,1
169699,0688177743,4
169699,0786010614,1
169699,0786885688,1
169699,0965624773,5
169699,1551669374,3
169699,1575662752,1
169779,0373152655,1
169779,037321720X,1
169779,0380808072,1
169779,0446605239,1
169779,0451202341,1
169779,0553279912,5
169779,0553564684,5
169779,0671604082,1
169779,0786889020,1
169934,0345458915,4
169934,155166738X,4
169957,3251004662,3
169957,3442453305,1
170077,0375501347,5
170077,0380788683,4
170077,0380796090,4
170077,0440226104,4
170118,0871313073,5
170118,8433920588,5
170155,0140185216,1
170155,0449210820,1
170155,0679781382,4
170184,0060958022,1
170184,0345445856,1
170184,0440111889,1
170184,0440224624,1
170184,0440225442,1
170184,0446610399,1
170184,0451202341,1
170184,0553576801,1
170184,0553578693,1
170184,0553801309,1
170184,0671021001,1
170184,0671867156,1
170184,0743233468,1
170184,0743246071,1
170184,1400034779,1
170184,1551667010,1
170184,3423013907,4
170227,0060392452,1
170227,0142001740,1
170227,0330262130,5
170227,0349107688,4
170227,0375400117,4
170227,0670030643,1
170227,1573221937,1
170229,0060924985,1
170229,0061009059,1
170229,0062507249,1
170229,0066212855,1
170229,0140062718,1
170229,0140110852,1
170229,0140367659,1
170229,0151006903,1
170229,0151157936,1
170229,0312099436,1
170229,0312144075,1
170229,0345316002,1
170229,0345338545,1
170229,0345371259,1
170229,0345447301,1
170229,0375508082,1
170229,0380711974,1
170229,0380789035,1
170229,0385418493,1
170229,0399149775,1
170229,0425165582,1
170229,0441002935,1
170229,0441003257,1
170229,044990668X,1
170229,0449907481,1
170229,0451524403,1
170229,0451626079,1
170229,0486268705,1
170229,0517277956,1
170229,0553273604,1
170229,0553279556,1
170229,0609806564,1
170229,0671651129,1
170229,0679744479,1
170229,0684825821,1
170229,0758204213,1
170229,0786863897,1
170229,0811811409,1
170229,1400034779,1
170229,155583115X,1
170229,1555837336,1
170229,1569470065,1
170229,1573220310,1
170229,157322202X,1
170229,1573222259,1
170229,1580082718,1
170264,0345427025,1
170264,0385474016,1
170264,0425176045,1
170264,0446672211,1
170264,0553561618,1
170264,0671016768,5
170314,8440643586,1
170314,8466302263,1
170317,0679735909,1
170317,1582341281,4
170319,0446604658,1
170319,0449002632,1
170346,0446605239,1
170346,0671602551,1
170415,006054578X,1
170415,0060987103,4
170415,0312291639,1
170415,0312966091,1
170415,0316776963,1
170415,0380002450,4
170415,0394577736,1
170415,0446672211,2
170415,0553279556,1
170415,0609804138,1
170415,0684848783,1
170415,0805062971,1
170415,1892597004,1
170499,006019491X,4
170499,0060557257,4
170518,0060173289,1
170518,0061042943,1
170518,006108199X,1
170518,0061099686,1
170518,0312926456,1
170518,0312958455,1
170518,0312971346,1
170518,0312981260,1
170518,0312983271,1
170518,0316852570,1
170518,034532532X,1
170518,0345335465,1
170518,0345345738,1
170518,0345384350,1
170518,0345396936,1
170518,0345439104,1
170518,0345443284,1
170518,0373078250,1
170518,0373707193,1
170518,0375706771,1
170518,0380018179,5
170518,0380710218,1
170518,0380713608,1
170518,0380717018,1
170518,0380793342,1
170518,0385490992,1
170518,0425128458,1
170518,0425182908,1
170518,0440217520,1
170518,0440224764,1
170518,0440226104,1
170518,0441779131,1
170518,0446310700,1
170518,0446610100,1
170518,0446610399,1
170518,0446611778,1
170518,0446611808,1
170518,0446672211,1
170518,0449006557,1
170518,0451202341,1
170518,0451204948,1
170518,0451410556,1
170518,0451524209,1
170518,0451524667,1
170518,051513287X,1
170518,0553279556,1
170518,0553289063,3
170518,0553561723,1
170518,0553582135,1
170518,0553582143,1
170518,0553582232,1
170518,0553583360,1
170518,0671001795,1
170518,0671021001,1
170518,0671042262,1
170518,0671606735,1
170518,0671673661,1
170518,0671701231,1
170518,068484267X,1
170518,0786002700,1
170518,0786889837,1
170518,0807055018,1
170518,0812513754,1
170518,0821735829,1
170518,1551665336,1
170518,1557100411,1
170518,1853265608,1
170519,0671525220,5
170519,0842329129,3
170522,0553582135,3
170522,0553582909,5
170522,0684842696,3
170527,0425157539,5
170527,0553578693,5
170527,0553583468,5
170527,0553585118,4
170527,0553585681,1
170558,0060934417,1
170558,0452277337,5
170575,0061031070,1
170575,0061040347,1
170575,0373076975,1
170575,0373218400,1
170575,0373218540,1
170575,0373240228,1
170575,0373242328,1
170575,0373483694,1
170575,037348397X,1
170575,0373510071,1
170575,0425115801,1
170575,0425152367,1
170575,0425176304,1
170575,0425178579,1
170575,0440216842,1
170575,0446605239,1
170575,0515120618,1
170575,0515127833,1
170575,0515128554,1
170575,051513287X,1
170575,0553285785,1
170575,0553295977,1
170575,0553582658,1
170575,067100767X,1
170575,0671007696,1
170575,0671021001,1
170575,067103619X,1
170575,0671039830,1
170575,0671039857,1
170575,0671689746,1
170575,0761116249,1
170575,155166271X,1
170575,1551665336,1
170595,0142001740,1
170595,0156007479,1
170595,0375706771,2
170595,0385507607,1
170595,0425121046,1
170595,0446362662,1
170595,0446607738,1
170595,0553011413,4
170595,0553802488,2
170595,0671039830,4
170595,0671041614,1
170595,0786869054,1
170724,0316781266,3
170724,0373483422,5
170724,0373764294,3
170724,0373870612,5
170724,0385335407,4
170724,0805056491,5
170724,0812932188,3
170742,006018650X,1
170742,0373226500,1
170742,0373226519,1
170742,0373244533,1
170742,0373271948,1
170742,0385323921,2
170742,0394584082,1
170742,0399136118,1
170742,0590335545,1
170742,0671778730,1
170742,0671799312,1
170742,0743406176,5
170742,0786867396,1
170742,1586480103,1
170752,0345453816,4
170752,0446530387,1
170762,0312983271,5
170762,0380710218,5
170810,0061009059,1
170810,0440224764,1
170810,0553561618,1
170810,0671021001,4
170810,1551664151,1
170861,0061015725,1
170861,0142001740,1
170861,015602943X,3
170861,0316735736,1
170861,0375701044,1
170861,0380730138,1
170861,0380731851,1
170861,044023722X,3
170861,0449907481,1
170861,0684848783,1
170861,0743224574,1
170861,0842337911,1
170861,1400034779,1
170947,0061040347,4
170947,0373871791,1
170947,0373871929,1
170947,0373872046,1
170947,0373872356,1
170947,0373872364,1
170947,0385490992,5
170947,0425178579,4
170947,0440217520,5
170947,0446531332,4
170947,0446610100,1
170947,0446672211,1
170947,055312997X,1
170947,0767903579,4
170947,1551666855,1
170947,1551668122,1
170997,0345413903,1
170997,0446608653,1
171050,0345453816,5
171050,0380731851,5
171050,0446610399,5
171050,0451190092,1
171050,0553578693,5
171050,0671642561,1
171065,0739404148,5
171065,0842329129,1
171078,0002240114,1
171078,0070304343,1
171078,0140092323,1
171078,0142002399,1
171078,0312981260,1
171078,0375707972,1
171078,038079893X,1
171078,0399147101,1
171078,0425185710,1
171078,0440224624,1
171078,0451169530,1
171078,0451202244,1
171078,0515120618,1
171078,055312997X,1
171078,0553285343,1
171078,0553299506,4
171078,0671529714,1
171078,0688093701,1
171118,0028614496,4
171118,0060913509,1
171118,0060915544,1
171118,0061000027,4
171118,0061009504,4
171118,0061043540,4
171118,0061099155,1
171118,0140067477,1
171118,0140156097,1
171118,0140257934,1
171118,0140298606,1
171118,0140440496,1
171118,0156658992,1
171118,019283438X,5
171118,0312931123,2
171118,0312980205,1
171118,0316817171,1
171118,0345280229,5
171118,0345308239,4
171118,0345334302,3
171118,0345335465,4
171118,0345339711,1
171118,0345361172,1
171118,0345363132,1
171118,0345368932,3
171118,0345377141,4
171118,0345388240,4
171118,0345413903,1
171118,0345423402,4
171118,0345423429,4
171118,0345430735,1
171118,034544356X,1
171118,0373612583,1
171118,0375707336,4
171118,0380710218,1
171118,0380716542,1
171118,0380728729,1
171118,0380810336,3
171118,0385302975,1
171118,0385485662,1
171118,039914739X,1
171118,0425047563,4
171118,0425099202,5
171118,042511774X,1
171118,0425178102,1
171118,0440217520,1
171118,044023722X,1
171118,0441000916,4
171118,0441002935,4
171118,0441104029,3
171118,0441294677,3
171118,0446513792,1
171118,0446602280,1
171118,0446677949,1
171118,0446909130,1
171118,0449209121,1
171118,0451410556,1
171118,0486203948,4
171118,0486209741,3
171118,0486264769,1
171118,0515090506,3
171118,0515095826,3
171118,0515111279,4
171118,0515130141,1
171118,0553274503,1
171118,0553279556,1
171118,0553562967,1
171118,0553581651,1
171118,0671510126,4
171118,0671721860,5
171118,0671722565,4
171118,0671724436,3
171118,0671733354,1
171118,0671877046,4
171118,0684827123,1
171118,0684859262,1
171118,0740704532,3
171118,0743203313,1
171118,074723017X,1
171118,0756400627,4
171118,0771098502,1
171118,0785813497,4
171118,078688598X,3
171118,0805056491,4
171118,0805060855,1
171118,0814718736,1
171118,0874778271,4
171118,0877733759,4
171118,087923573X,4
171118,0881503193,1
171118,0932194869,1
171118,0960255206,3
171118,1400034779,1
171118,1550463225,1
171118,1570620636,4
171118,1579121632,1
171118,1580172377,1
171118,1592400876,4
171118,1857239881,1
171157,0425169626,4
171157,0812505166,5
171165,0446516538,1
171165,0743227441,4
171235,3257227809,1
171235,3423110333,5
171235,3596156610,3
171295,0060968966,5
171295,0140067477,5
171295,0393315630,4
171295,0452264464,4
171295,0553280414,4
171295,1567182569,4
171394,0312278586,4
171394,0553107305,1
171394,1852427507,4
171445,0060173289,1
171445,0140048332,1
171445,0140250964,1
171445,0142001740,4
171445,0312099436,1
171445,0312291639,4
171445,0316776963,5
171445,0452277337,3
171445,0553258001,5
171445,0553279912,1
171445,081297106X,5
171445,1573221937,3
171602,0385299362,5
171602,0440206685,5
171602,0451177096,5
171638,0345404793,1
171638,0380731851,1
171638,0380817144,3
171638,044023722X,1
171638,0440237416,1
171638,0446611808,1
171638,0609804138,4
171638,0684807610,1
171703,0380806444,1
171703,052594737X,3
171703,0789450720,4
171765,0399142614,1
171765,039914563X,1
171765,044023722X,1
171765,0451169530,1
171765,0515128554,1
171765,0676974317,1
171783,034540954X,4
171783,0425166619,1
171783,0671014919,1
171783,0671894455,1
171818,0060392452,1
171818,0060934417,1
171818,0060987103,1
171818,0130139165,1
171818,0142001740,1
171818,0151008116,1
171818,0312150601,1
171818,034528285X,1
171818,0375706771,1
171818,0375707972,1
171818,0385507593,4
171818,0450029956,1
171818,0553278746,1
171818,0671646575,1
171818,0679439382,1
171818,0805063897,5
171818,0874772095,1
171818,1573229326,1
171904,0451167317,5
171904,8420603775,1
171904,843223012X,4
171968,0142001805,1
171968,0312874243,1
171968,0375706771,1
171968,0425115801,4
171968,0425153975,1
171968,044023722X,1
171968,0452284899,4
171968,0553582909,3
171968,0671003755,5
171968,0671701231,1
171968,0688167799,1
171968,0743406176,1
171968,0758204213,1
171968,0786817089,5
171972,0385498721,1
171972,0553238655,1
171986,0385490992,1
171986,0553279912,4
171986,0671001795,3
171986,0671786040,4
171986,0749316861,1
171986,1592400876,5
172010,0345313860,5
172010,0373835876,1
172010,0590453661,1
172030,0140104682,1
172030,0140236414,1
172030,0312262922,1
172030,0312966091,1
172030,0345313860,1
172030,0345423402,1
172030,0373079885,1
172030,0373196318,1
172030,0373218540,1
172030,0373262361,1
172030,0373291647,1
172030,0373511450,1
172030,0373625464,5
172030,0373762852,1
172030,0373764391,1
172030,0373825048,1
172030,0373825064,1
172030,0373825072,1
172030,037541200X,1
172030,0380720191,5
172030,0380781379,5
172030,0380791951,1
172030,0393087832,1
172030,0394740181,1
172030,0425098648,1
172030,0425115801,1
172030,0425119653,1
172030,0425144569,5
172030,0425166619,1
172030,0425178579,1
172030,0440118697,1
172030,044021274X,1
172030,0440225078,1
172030,0441000916,1
172030,0441002935,1
172030,0441807119,1
172030,0450057062,1
172030,0451167317,5
172030,0451174984,1
172030,0451177096,1
172030,0451408012,1
172030,0451408411,1
172030,0451456696,1
172030,0505523876,1
172030,051512902X,1
172030,051513287X,1
172030,0553276387,1
172030,0553279025,1
172030,0553279912,1
172030,0553582224,1
172030,059048348X,1
172030,0590514776,1
172030,067100767X,1
172030,0671007696,1
172030,067101420X,1
172030,0671039830,1
172030,0671656090,1
172030,0671689746,4
172030,067169071X,1
172030,0671723650,1
172030,0671729411,1
172030,0671739719,4
172030,0740718576,1
172030,0786868015,1
172030,0842329129,1
172030,0843937424,1
172030,0843945508,1
172030,0843950803,1
172061,0061009504,1
172061,0312971346,1
172061,0312977905,1
172061,0380730138,1
172061,0395683297,5
172061,0446611808,1
172061,0449907481,5
172061,0671021001,1
172091,0316781266,1
172091,0345434773,1
172091,0380765489,4
172091,0385486804,3
172101,0804108447,1
172101,0880389206,1
172101,0886773741,3
172119,0142001740,1
172119,0312291639,4
172119,0345443284,1
